Stress,Ref
-3.075159722222221559e-01,2.373424186494169780e-02
-3.126753472222221220e-01,2.555362690659997160e-02
-2.668698611111111063e-01,2.692982186798326127e-02
-1.602331944444444212e-01,2.767502746718587467e-02
-9.389305555555555252e-03,2.781638658674727774e-02
1.394799305555555757e-01,2.781638658674727774e-02
2.325481944444444948e-01,2.767502746718588161e-02
2.423870138888888637e-01,2.692982186798326127e-02
1.832751388888889388e-01,2.555362690659996813e-02
9.498756944444444739e-02,2.373424186494169780e-02
1.442349166666666814e-02,2.167641584832116081e-02
-4.019126736111111597e-02,1.955683731683026741e-02
-6.773256944444445982e-02,1.750302357394713931e-02
-7.534798611111109823e-02,1.559259778864196047e-02
-7.133173611111111312e-02,1.386327546739170823e-02
-6.199361111111110351e-02,1.232543112132720477e-02
-5.119812500000001099e-02,1.097296081854091943e-02
-4.093895833333334455e-02,9.791140791062795390e-03
-3.204631944444445713e-02,8.761694058258452308e-03
-2.472020833333333709e-02,7.865765416299620033e-03
-1.886554861111111245e-02,7.085503325932687897e-03
-1.427308333333332860e-02,6.404785458318271868e-03
-1.071240277777777902e-02,5.809452117488898490e-03
-7.971611111111111606e-03,5.287276627517198402e-03
-6.047649999999999901e-03,4.870199203957003599e-03
-6.877333333333332521e-03,4.626774638334405464e-03
-9.086770833333333852e-03,5.047107867544409904e-03
-1.196975694444444432e-02,5.520797271978264593e-03
-1.573766666666666716e-02,6.055715914333388225e-03
-2.066676388888889077e-02,6.660750947255219580e-03
-2.711408333333334073e-02,7.345746724055074797e-03
-3.553222222222222199e-02,8.121288330025563246e-03
-4.647597222222222407e-02,8.998215659056202353e-03
-6.058895833333335229e-02,9.986706216815896542e-03
-7.854034722222222320e-02,1.109470490756741222e-02
-1.008756249999999688e-01,1.232543112132720477e-02
-1.277027777777777762e-01,1.367370748222369002e-02
-1.581432638888888853e-01,1.512102891167485356e-02
-1.895046527777778100e-01,1.662977461072073435e-02
-2.163137499999999991e-01,1.813789765105972007e-02
-2.297627083333333708e-01,1.955673133278202150e-02
-2.187384722222222577e-01,2.077558829775886032e-02
-1.737752083333332920e-01,2.167620916554761565e-02
-9.390611111111113463e-02,2.215644406088113777e-02
7.280681249999998786e-03,2.224692820565048884e-02
1.028902083333333162e-01,2.224692820565048884e-02
1.643301388888888659e-01,2.215644406088113430e-02
1.766493749999999696e-01,2.167620916554761912e-02
1.455644444444444963e-01,2.077558829775886032e-02
9.112951388888890225e-02,1.955673133278202150e-02
3.487776736111110332e-02,1.813789765105972701e-02
-9.391544236111113234e-03,1.662977461072073435e-02
-3.727509027777778372e-02,1.512102891167485877e-02
-5.062319444444444289e-02,1.367370748222369176e-02
-5.369687499999999808e-02,1.232543112132720824e-02
-5.069048611111111324e-02,1.109470490756741395e-02
-4.474868055555555890e-02,9.986706216815894807e-03
-3.787173611111111643e-02,8.998215659056202353e-03
-3.117180555555555330e-02,8.121288330025563246e-03
-2.517452083333333174e-02,7.345746724055074797e-03
-2.006094444444444722e-02,6.660750947255219580e-03
-1.582979166666666909e-02,6.055715914333389960e-03
-1.239551388888888821e-02,5.520797271978264593e-03
-9.642701388888886421e-03,5.047107867544410771e-03
-7.642108333333334780e-03,4.665748886653125864e-03
-8.800472222222221683e-03,4.422170949645662028e-03
-1.125906944444444308e-02,4.804614046379894303e-03
-1.439261805555555433e-02,5.231952071048962503e-03
-1.838740972222221992e-02,5.709938542749518411e-03
-2.347590972222222266e-02,6.244800599654338341e-03
-2.994166666666666504e-02,6.843072147589384681e-03
-3.811819444444446148e-02,7.511275885722419436e-03
-4.837625000000001646e-02,8.255378334803574469e-03
-6.108256944444444975e-02,9.079919787492366987e-03
-7.651520833333333438e-02,9.986706216815900011e-03
-9.470618055555557468e-02,1.097296081854091596e-02
-1.151781250000000062e-01,1.202890165132494867e-02
-1.365656250000000238e-01,1.313488595558935136e-02
-1.561599999999999655e-01,1.425858713688126465e-02
-1.695693750000000222e-01,1.535314286204669983e-02
-1.708845138888888671e-01,1.635768878376818794e-02
-1.539103472222222158e-01,1.720180811402106241e-02
-1.148146527777777759e-01,1.781467283995000553e-02
-5.556217361111110559e-02,1.813777638690838162e-02
1.395695069444444908e-02,1.819835511854498225e-02
7.771277777777779727e-02,1.819835511854498225e-02
1.197484027777778043e-01,1.813777638690838162e-02
1.314951388888888906e-01,1.781467283995000553e-02
1.151969444444444213e-01,1.720180811402105894e-02
8.132166666666666710e-02,1.635768878376818794e-02
4.250230555555555012e-02,1.535314286204669636e-02
8.356265277777778083e-03,1.425858713688126465e-02
-1.644893472222222139e-02,1.313488595558935483e-02
-3.138641666666665969e-02,1.202890165132494867e-02
-3.822145833333332604e-02,1.097296081854091596e-02
-3.941451388888889129e-02,9.986706216815900011e-03
-3.720437500000001174e-02,9.079919787492366987e-03
-3.326743055555556050e-02,8.255378334803574469e-03
-2.870881944444445000e-02,7.511275885722419436e-03
-2.418072916666667155e-02,6.843072147589384681e-03
-2.002208333333333271e-02,6.244800599654338341e-03
-1.637613888888888800e-02,5.709938542749518411e-03
-1.327245833333333749e-02,5.231952071048961636e-03
-1.068127777777778085e-02,4.804614046379895170e-03
-8.733633333333330750e-03,4.457812346349863952e-03
-1.041288194444444509e-02,4.217037989381481125e-03
-1.301386111111111146e-02,4.563433297334407515e-03
-1.625851388888888485e-02,4.947231743197310835e-03
-2.030045833333333702e-02,5.372495834734906765e-03
-2.532124305555554997e-02,5.843401040523344032e-03
-3.152652777777777138e-02,6.364027567641488033e-03
-3.913701388888887744e-02,6.938027696585144857e-03
-4.836020833333332103e-02,7.568122653661623137e-03
-5.934444444444444966e-02,8.255378334803574469e-03
-7.209187499999999971e-02,8.998215659056202353e-03
-8.632722222222220798e-02,9.791140791062795390e-03
-1.013113888888889091e-01,1.062324938479966910e-02
-1.156155555555555686e-01,1.147668384193126744e-02
-1.269297222222222632e-01,1.232540647144782925e-02
-1.320430555555555385e-01,1.313485934354888598e-02
-1.272288194444444187e-01,1.386321210923455345e-02
-1.092463888888889206e-01,1.446478319470118241e-02
-7.694062499999999860e-02,1.489569687002180280e-02
-3.288638194444443857e-02,1.512092625755140536e-02
1.600285958333333078e-02,1.516299820842342133e-02
5.992354166666666315e-02,1.516299820842342133e-02
8.957368055555556263e-02,1.512092625755140536e-02
9.982513888888891462e-02,1.489569687002180280e-02
9.148534722222220750e-02,1.446478319470117894e-02
7.019333333333334368e-02,1.386321210923455172e-02
4.345854166666666962e-02,1.313485934354888425e-02
1.776564652777777933e-02,1.232540647144782925e-02
-2.937675972222222268e-03,1.147668384193126397e-02
-1.727315972222221926e-02,1.062324938479966910e-02
-2.564064583333333647e-02,9.791140791062795390e-03
-2.929792361111111312e-02,8.998215659056202353e-03
-2.968388888888888813e-02,8.255378334803574469e-03
-2.805386805555555932e-02,7.568122653661621402e-03
-2.535402777777778088e-02,6.938027696585143123e-03
-2.222858333333333630e-02,6.364027567641488900e-03
-1.907609027777777688e-02,5.843401040523341430e-03
-1.612027083333333194e-02,5.372495834734906765e-03
-1.346879861111111194e-02,4.947231743197309968e-03
-1.115779166666667002e-02,4.563433297334407515e-03
-9.359633333333335775e-03,4.249483973684504631e-03
-1.169562500000000116e-02,4.013916032314862777e-03
-1.434226388888889051e-02,4.326508573458301421e-03
-1.757748611111111317e-02,4.669989553750863130e-03
-2.151960416666667125e-02,5.047108985270823932e-03
-2.629896527777777354e-02,5.460505864392090937e-03
-3.205000000000000210e-02,5.912499626276049129e-03
-3.889472222222222636e-02,6.404788078716561715e-03
-4.691395833333332488e-02,6.938027696585145725e-03
-5.609986111111110035e-02,7.511275885722419436e-03
-6.628597222222222529e-02,8.121288330025563246e-03
-7.704923611111111348e-02,8.761694058258452308e-03
-8.759402777777773597e-02,9.422122754918153820e-03
-9.664347222222223477e-02,1.008743548011304184e-02
-1.023959722222222146e-01,1.073730222496017093e-02
-1.026387500000000286e-01,1.134644733114296804e-02
-9.513340277777777854e-02,1.188589042501389179e-02
-7.831701388888889781e-02,1.232537689223646427e-02
-5.221840277777777678e-02,1.263687889451653966e-02
-1.921092791666666535e-02,1.279860956359040770e-02
1.593166236111111592e-02,1.282873390690834545e-02
4.705527777777779308e-02,1.282873390690834545e-02
6.852486111111109890e-02,1.279860956359040770e-02
7.715513888888884952e-02,1.263687889451653966e-02
7.315722222222223459e-02,1.232537689223646080e-02
5.965736111111110546e-02,1.188589042501389179e-02
4.119361111111111834e-02,1.134644733114296630e-02
2.208809722222222424e-02,1.073730222496016920e-02
5.397355694444445039e-03,1.008743548011304184e-02
-7.359776388888887404e-03,9.422122754918152085e-03
-1.592165277777777416e-02,8.761694058258452308e-03
-2.079729861111111189e-02,8.121288330025564980e-03
-2.282193749999999674e-02,7.511275885722419436e-03
-2.285829166666666565e-02,6.938027696585144857e-03
-2.164298611111110937e-02,6.404788078716561715e-03
-1.973675694444444045e-02,5.912499626276050864e-03
-1.753098611111111524e-02,5.460505864392090937e-03
-1.527888888888888699e-02,5.047108985270823064e-03
-1.313103472222222276e-02,4.669989553750863998e-03
-1.116731944444444673e-02,4.326508573458302288e-03
-9.581774999999998974e-03,4.043342538665561058e-03
-1.265084027777777995e-02,3.814853548619014795e-03
-1.526125694444444535e-02,4.096123712924322133e-03
-1.839020138888888475e-02,4.402702105045729584e-03
-2.212200694444444588e-02,4.736345836246619138e-03
-2.654079166666667433e-02,5.098575323506280080e-03
-3.171993055555556024e-02,5.490486842629390025e-03
-3.770486111111110566e-02,5.912499626276050864e-03
-4.448527777777777636e-02,6.364027567641490635e-03
-5.195576388888888814e-02,6.843072147589384681e-03
-5.986319444444444804e-02,7.345746724055072195e-03
-6.774319444444441840e-02,7.865765416299620033e-03
-7.485840277777779106e-02,8.393963803297842252e-03
-8.016118055555555844e-02,8.917961065506263899e-03
-8.232430555555553253e-02,9.422114381120465579e-03
-7.988756944444443120e-02,9.887936861472634495e-03
-7.156694444444444692e-02,1.029512247137540255e-02
-5.671395833333332803e-02,1.062322005694512142e-02
-3.581847222222220989e-02,1.085382146137100004e-02
-1.083312986111110987e-02,1.097291747306355404e-02
1.494313055555555707e-02,1.099505067610097656e-02
3.754888194444444549e-02,1.099505067610097656e-02
5.345305555555553839e-02,1.097291747306355404e-02
6.061097222222221886e-02,1.085382146137100004e-02
5.899611111111110334e-02,1.062322005694512315e-02
5.038444444444442616e-02,1.029512247137540255e-02
3.756805555555555592e-02,9.887936861472632760e-03
2.342573611111111939e-02,9.422114381120467314e-03
1.022787569444444551e-02,8.917961065506262164e-03
-6.531334722222224484e-04,8.393963803297842252e-03
-8.690493750000003598e-03,7.865765416299620033e-03
-1.396718750000000391e-02,7.345746724055073062e-03
-1.690643055555555302e-02,6.843072147589387283e-03
-1.805502083333333091e-02,6.364027567641490635e-03
-1.794544444444444095e-02,5.912499626276050864e-03
-1.702743055555555607e-02,5.490486842629390025e-03
-1.564672222222222159e-02,5.098575323506280947e-03
-1.405068749999999894e-02,4.736345836246619138e-03
-1.240503472222222008e-02,4.402702105045729584e-03
-1.081327083333333099e-02,4.096123712924323000e-03
-9.473650000000000126e-03,3.841461012960248767e-03
-1.329669444444444779e-02,3.621439880994870540e-03
-1.580602083333334032e-02,3.873968165684024429e-03
-1.875685416666666994e-02,4.147084763491207422e-03
-2.220306250000000231e-02,4.441814194694332363e-03
-2.618993055555556004e-02,4.758885645189580606e-03
-3.074340277777778269e-02,5.098575323506280947e-03
-3.585340277777777918e-02,5.460505864392090937e-03
-4.145097222222222932e-02,5.843401040523341430e-03
-4.737888888888888705e-02,6.244800599654337474e-03
-5.335423611111110576e-02,6.660750947255219580e-03
-5.893451388888888698e-02,7.085503325932692234e-03
-6.348958333333332149e-02,7.511271438565258682e-03
-6.620701388888888816e-02,7.928121859570912491e-03
-6.614708333333334245e-02,8.324086024976924680e-03
-6.238055555555556408e-02,8.685581139210144658e-03
-5.421236111111110700e-02,8.998196650284029721e-03
-4.146944444444443378e-02,9.247835525132423046e-03
-2.476979861111110875e-02,9.422101498498628228e-03
-5.643065347222222389e-03,9.511720716977596635e-03
1.361481250000000191e-02,9.528345822765755396e-03
3.039318749999999833e-02,9.528345822765755396e-03
4.241152777777777022e-02,9.511720716977596635e-03
4.831923611111110795e-02,9.422101498498628228e-03
4.800493055555554722e-02,9.247835525132421311e-03
4.249881944444444670e-02,8.998196650284029721e-03
3.355083333333333528e-02,8.685581139210144658e-03
2.308661111111110983e-02,8.324086024976924680e-03
1.276027083333333006e-02,7.928121859570910757e-03
3.710907569444445425e-03,7.511271438565258682e-03
-3.474126319444444111e-03,7.085503325932690499e-03
-8.658750000000003250e-03,6.660750947255219580e-03
-1.200540972222222287e-02,6.244800599654337474e-03
-1.382940972222222904e-02,5.843401040523341430e-03
-1.449090277777777963e-02,5.460505864392090937e-03
-1.432799305555555736e-02,5.098575323506280080e-03
-1.362489583333333434e-02,4.758885645189579738e-03
-1.260249305555555428e-02,4.441814194694332363e-03
-1.142218750000000352e-02,4.147084763491206555e-03
-1.019542361111110823e-02,3.873968165684023562e-03
-9.110974999999996854e-03,3.645441573093241832e-03
-1.366229166666666460e-02,3.434853159664375769e-03
-1.602284722222222305e-02,3.661216590207742178e-03
-1.874706944444444467e-02,3.904217869254829765e-03
-2.186352083333333723e-02,4.164354743044975694e-03
-2.538706944444445515e-02,4.441814194694333230e-03
-2.930895833333333617e-02,4.736345836246618271e-03
-3.358256944444444614e-02,5.047108985270824799e-03
-3.810673611111110859e-02,5.372495834734905898e-03
-4.270361111111109498e-02,5.709938542749519279e-03
-4.709756944444445231e-02,6.055715914333389092e-03
-5.089819444444443342e-02,6.404785458318271868e-03
-5.359590277777777356e-02,6.750677818706857583e-03
-5.458319444444444113e-02,7.085500225181048939e-03
-5.321597222222222007e-02,7.400099249344369197e-03
-4.892361111111112604e-02,7.684425150048357356e-03
-4.136319444444444549e-02,7.928115451992305898e-03
-3.059496527777778169e-02,8.121273000743139958e-03
-1.721946527777777972e-02,8.255359796999282851e-03
-2.409009583333333177e-03,8.324077354974600967e-03
1.222214583333334180e-02,8.336806327031825656e-03
2.491545833333333806e-02,8.336806327031825656e-03
3.415791666666667670e-02,8.324077354974600967e-03
3.903506944444445209e-02,8.255359796999281116e-03
3.941444444444445333e-02,8.121273000743141693e-03
3.590520833333334105e-02,7.928115451992304163e-03
2.962183333333332641e-02,7.684425150048357356e-03
2.186407638888888602e-02,7.400099249344369197e-03
1.382669444444444180e-02,7.085500225181048939e-03
6.414931249999998586e-03,6.750677818706856716e-03
1.815719444444443631e-04,6.404785458318271868e-03
-4.641843750000001004e-03,6.055715914333389092e-03
-8.063986111111115518e-03,5.709938542749520146e-03
-1.024173611111111118e-02,5.372495834734906765e-03
-1.140177777777777457e-02,5.047108985270825667e-03
-1.178440277777777559e-02,4.736345836246619138e-03
-1.161024999999999904e-02,4.441814194694330628e-03
-1.106446527777777897e-02,4.164354743044974827e-03
-1.029256249999999963e-02,3.904217869254829765e-03
-9.402812499999997978e-03,3.661216590207741744e-03
-8.565149999999998806e-03,3.456465940102835133e-03
-1.378327083333333140e-02,3.255915664213662221e-03
-1.596323611111111554e-02,3.458612858844669225e-03
-1.843278472222221673e-02,3.674670383201620281e-03
-2.120059722222222484e-02,3.904217869254829765e-03
-2.425920833333334095e-02,4.147084763491208290e-03
-2.757687499999999375e-02,4.402702105045730452e-03
-3.108583333333332643e-02,4.669989553750862263e-03
-3.467069444444445536e-02,4.947231743197310835e-03
-3.815500000000000141e-02,5.231952071048962503e-03
-4.128944444444445500e-02,5.520797271978264593e-03
-4.374659722222222491e-02,5.809452117488901959e-03
-4.512895833333334383e-02,6.092609289931723293e-03
-4.499631944444443254e-02,6.364023035316473606e-03
-4.291902777777777817e-02,6.616674061173371396e-03
-3.856187500000000240e-02,6.843064610021024410e-03
-3.178633333333332617e-02,7.035644985288883220e-03
-2.275361111111110640e-02,7.187346830417882734e-03
-1.199299999999999845e-02,7.292168743077648806e-03
-3.953843055555552851e-04,7.345734656041925242e-03
1.089131249999999995e-02,7.355644993646148593e-03
2.065827083333333231e-02,7.355644993646148593e-03
2.787767361111111522e-02,7.345734656041923508e-03
3.191527777777777852e-02,7.292168743077648806e-03
3.264527777777778000e-02,7.187346830417882734e-03
3.043270833333333591e-02,7.035644985288884087e-03
2.599863194444444400e-02,6.843064610021024410e-03
2.022904861111111258e-02,6.616674061173371396e-03
1.398513194444444760e-02,6.364023035316474473e-03
7.969854166666668488e-03,6.092609289931725028e-03
2.664320694444444627e-03,5.809452117488900225e-03
-1.673246527777778056e-03,5.520797271978266328e-03
-4.968653472222222221e-03,5.231952071048962503e-03
-7.276486111111112043e-03,4.947231743197309968e-03
-8.726284722222223816e-03,4.669989553750863130e-03
-9.479312500000001626e-03,4.402702105045729584e-03
-9.698569444444445423e-03,4.147084763491208290e-03
-9.531715277777776107e-03,3.904217869254829765e-03
-9.102673611111113464e-03,3.674670383201619848e-03
-8.509791666666665505e-03,3.458612858844669225e-03
-7.898841666666668246e-03,3.275353026430348306e-03
-1.369796527777778113e-02,3.085150793893393344e-03
-1.567911111111111588e-02,3.266551297779088630e-03
-1.788260416666666991e-02,3.458612858844669225e-03
-2.030226388888888706e-02,3.661216590207741744e-03
-2.291557638888888984e-02,3.873968165684024429e-03
-2.567650694444443757e-02,4.096123712924323000e-03
-2.850833333333332650e-02,4.326508573458301421e-03
-3.129444444444444418e-02,4.563433297334409250e-03
-3.387118055555556062e-02,4.804614046379894303e-03
-3.602395833333334185e-02,5.047107867544411638e-03
-3.748798611111112122e-02,5.287276627517200137e-03
-3.796243055555555829e-02,5.520795973730202588e-03
-3.713513888888888420e-02,5.742726340660319478e-03
-3.472805555555555368e-02,5.947660379991569907e-03
-3.055634027777777428e-02,6.129954068912052238e-03
-2.459526388888889220e-02,6.284036762502169700e-03
-1.703935416666666619e-02,6.404779722891701561e-03
-8.333736111111111206e-03,6.487886193805348506e-03
8.463575000000001175e-04,6.530253469536460680e-03
9.674569444444445707e-03,6.538084015270084239e-03
1.730436111111111411e-02,6.538084015270084239e-03
2.302207638888888880e-02,6.530253469536460680e-03
2.637926388888888959e-02,6.487886193805349373e-03
2.726531944444444272e-02,6.404779722891699827e-03
2.590104166666666596e-02,6.284036762502169700e-03
2.276072916666667043e-02,6.129954068912049636e-03
1.845377777777778075e-02,5.947660379991573376e-03
1.360238194444444298e-02,5.742726340660317744e-03
8.745652777777777540e-03,5.520795973730202588e-03
4.285031249999999778e-03,5.287276627517199269e-03
4.699331388888888491e-04,5.047107867544410771e-03
-2.586810416666667032e-03,4.804614046379894303e-03
-4.877604166666666373e-03,4.563433297334408383e-03
-6.465034722222221843e-03,4.326508573458301421e-03
-7.449819444444442072e-03,4.096123712924323000e-03
-7.946861111111107670e-03,3.873968165684024429e-03
-8.068854166666665148e-03,3.661216590207742178e-03
-7.916687500000000113e-03,3.458612858844669225e-03
-7.575326388888889255e-03,3.266551297779088630e-03
-7.164358333333334036e-03,3.102617914357058172e-03
-1.344445138888888773e-02,2.922837655852199117e-03
-1.521981249999999897e-02,3.085150793893392911e-03
-1.715852083333332945e-02,3.255915664213660920e-03
-1.924426388888888367e-02,3.434853159664375769e-03
-2.144509027777777646e-02,3.621439880994871841e-03
-2.370839583333333653e-02,3.814853548619013927e-03
-2.595540277777777863e-02,4.013916032314863644e-03
-2.807659722222223195e-02,4.217037989381481992e-03
-2.992749999999999577e-02,4.422170949645662028e-03
-3.132965277777777918e-02,4.626774638334405464e-03
-3.207479166666666465e-02,4.827809029248267617e-03
-3.193923611111110922e-02,5.021761528701534395e-03
-3.070749999999999869e-02,5.204719117802711174e-03
-2.820573611111110157e-02,5.372492529993202516e-03
-2.434293055555554475e-02,5.520794153642425046e-03
-1.915404861111110607e-02,5.645463429497589274e-03
-1.283371527777777549e-02,5.742724015803460369e-03
-5.746512500000000231e-03,5.809447807169406536e-03
1.594634027777777630e-03,5.843394531912084709e-03
8.587555555555556608e-03,5.849663410839527067e-03
1.462914583333333081e-02,5.849663410839527067e-03
1.921425694444444526e-02,5.843394531912083842e-03
2.202001388888888758e-02,5.809447807169409138e-03
2.295270833333333885e-02,5.742724015803458634e-03
2.214661111111110997e-02,5.645463429497589274e-03
1.991790972222222400e-02,5.520794153642425046e-03
1.669046527777777802e-02,5.372492529993202516e-03
1.291560416666666204e-02,5.204719117802711174e-03
9.004326388888888102e-03,5.021761528701534395e-03
5.283395833333331786e-03,4.827809029248267617e-03
1.977361944444444922e-03,4.626774638334405464e-03
-7.884972222222223770e-04,4.422170949645662028e-03
-2.971827083333333092e-03,4.217037989381481125e-03
-4.590895833333333981e-03,4.013916032314863644e-03
-5.702527777777778584e-03,3.814853548619013927e-03
-6.383354166666666517e-03,3.621439880994870974e-03
-6.715874999999997888e-03,3.434853159664376203e-03
-6.779180555555557389e-03,3.255915664213661787e-03
-6.643826388888890953e-03,3.085150793893393344e-03
-6.403241666666667671e-03,2.938528116208588038e-03
-1.310416666666666154e-02,2.783899517917283548e-03
-1.469540833333333150e-02,2.930743103151219747e-03
-1.640428333333333183e-02,3.084396720541095205e-03
-1.820856666666666873e-02,3.244491406692983065e-03
-2.007179166666666834e-02,3.410443391051622489e-03
-2.193949166666666131e-02,3.581413485754911859e-03
-2.373580000000000828e-02,3.756266686171534815e-03
-2.536104166666667409e-02,3.933535405181852636e-03
-2.668933333333333574e-02,4.111390977030085665e-03
-2.757349999999999732e-02,4.287629218577119344e-03
-2.784875000000000198e-02,4.459676659462136032e-03
-2.734705833333333364e-02,4.624624187283169797e-03
-2.591747499999999538e-02,4.779293892466810953e-03
-2.345074166666667043e-02,4.920342487523652816e-03
-1.990907500000000177e-02,5.044400670581971995e-03
-1.535454999999999806e-02,5.148242433673635120e-03
-9.967883333333331722e-03,5.228972309868442671e-03
-4.050376666666665945e-03,5.284213117666784580e-03
1.996687249999999896e-03,5.312273359420425015e-03
7.716641666666668696e-03,5.317451756791299715e-03
1.265992499999999722e-02,5.317451756791299715e-03
1.645159166666666783e-02,5.312273359420425015e-03
1.884837500000000055e-02,5.284213117666784580e-03
1.977106666666665971e-02,5.228972309868441803e-03
1.930514999999999315e-02,5.148242433673635987e-03
1.767179999999999446e-02,5.044400670581971995e-03
1.517871666666666466e-02,4.920342487523652816e-03
1.216485833333333377e-02,4.779293892466810086e-03
8.951133333333334899e-03,4.624624187283169797e-03
5.805624999999999154e-03,4.459676659462136032e-03
2.925509166666666327e-03,4.287629218577119344e-03
4.347304791666667194e-04,4.111390977030085665e-03
-1.608136333333333619e-03,3.933535405181851768e-03
-3.195768333333333898e-03,3.756266686171535248e-03
-4.356591666666666252e-03,3.581413485754910558e-03
-5.140533333333333239e-03,3.410443391051623356e-03
-5.607566666666665908e-03,3.244491406692982197e-03
-5.819150000000000364e-03,3.084396720541094771e-03
-5.833124999999998901e-03,2.930743103151219747e-03
-5.721160000000000308e-03,2.798142263983887691e-03
