lat,lon,mag,depth
2.375600000000000023e+01,1.209759999999999991e+02,4.190000000000000391e+00,2.639999999999999858e+01
2.312300000000000111e+01,1.208509999999999991e+02,3.049999999999999822e+00,5.200000000000000178e+00
2.414999999999999858e+01,1.214500000000000028e+02,3.029999999999999805e+00,1.209999999999999964e+01
2.428999999999999915e+01,1.212099999999999937e+02,3.229999999999999982e+00,1.240000000000000036e+01
2.358800000000000097e+01,1.208340000000000032e+02,4.129999999999999893e+00,1.899999999999999911e+00
2.398999999999999844e+01,1.209599999999999937e+02,3.890000000000000124e+00,8.099999999999999645e+00
2.391000000000000014e+01,1.210699999999999932e+02,3.089999999999999858e+00,2.410000000000000142e+01
2.358900000000000219e+01,1.206210000000000093e+02,2.839999999999999858e+00,5.400000000000000355e+00
2.416000000000000014e+01,1.214800000000000040e+02,3.040000000000000036e+00,5.299999999999999822e+00
2.407000000000000028e+01,1.210100000000000051e+02,3.109999999999999876e+00,9.900000000000000355e+00
2.425000000000000000e+01,1.209699999999999989e+02,3.259999999999999787e+00,9.699999999999999289e+00
2.389999999999999858e+01,1.210000000000000000e+02,3.419999999999999929e+00,1.509999999999999964e+01
2.378999999999999915e+01,1.211299999999999955e+02,3.020000000000000018e+00,1.009999999999999964e+01
2.399099999999999966e+01,1.206790000000000020e+02,3.339999999999999858e+00,1.200000000000000000e+01
2.394000000000000128e+01,1.210000000000000000e+02,3.479999999999999982e+00,1.490000000000000036e+01
2.357900000000000063e+01,1.208349999999999937e+02,3.689999999999999947e+00,7.099999999999999645e+00
2.400000000000000000e+01,1.207000000000000028e+02,3.319999999999999840e+00,1.419999999999999929e+01
2.383999999999999986e+01,1.214000000000000057e+02,3.040000000000000036e+00,1.639999999999999858e+01
2.414999999999999858e+01,1.216800000000000068e+02,3.040000000000000036e+00,1.769999999999999929e+01
2.412999999999999901e+01,1.214399999999999977e+02,3.080000000000000071e+00,1.040000000000000036e+01
2.410399999999999920e+01,1.209520000000000124e+02,4.259999999999999787e+00,1.819999999999999929e+01
2.439000000000000057e+01,1.210199999999999960e+02,3.020000000000000018e+00,6.299999999999999822e+00
2.419000000000000128e+01,1.210400000000000063e+02,3.490000000000000213e+00,1.080000000000000071e+01
2.408599999999999852e+01,1.215020000000000095e+02,3.680000000000000160e+00,1.350000000000000000e+01
2.448000000000000043e+01,1.207399999999999949e+02,3.830000000000000071e+00,1.270000000000000000e+02
2.386100000000000065e+01,1.210129999999999910e+02,3.160000000000000142e+00,1.850000000000000000e+01
2.387000000000000099e+01,1.208900000000000006e+02,3.140000000000000124e+00,1.359999999999999964e+01
2.394000000000000128e+01,1.209000000000000057e+02,3.180000000000000160e+00,1.230000000000000071e+01
2.407999999999999829e+01,1.210900000000000034e+02,3.549999999999999822e+00,6.200000000000000178e+00
2.412999999999999901e+01,1.209099999999999966e+02,3.689999999999999947e+00,7.099999999999999645e+00
2.414000000000000057e+01,1.213799999999999955e+02,3.330000000000000071e+00,1.230000000000000071e+01
2.311699999999999733e+01,1.210129999999999910e+02,4.299999999999999822e+00,8.199999999999999289e+00
2.387999999999999901e+01,1.210300000000000011e+02,3.169999999999999929e+00,9.199999999999999289e+00
2.311499999999999844e+01,1.210090000000000003e+02,4.019999999999999574e+00,1.500000000000000000e+00
2.414000000000000057e+01,1.211400000000000006e+02,3.060000000000000053e+00,1.789999999999999858e+01
2.353000000000000114e+01,1.215100000000000051e+02,3.939999999999999947e+00,1.550000000000000000e+01
2.313699999999999690e+01,1.210210000000000008e+02,3.899999999999999911e+00,6.500000000000000000e+00
2.312999999999999901e+01,1.210000000000000000e+02,3.350000000000000089e+00,2.480000000000000071e+01
2.310999999999999943e+01,1.209899999999999949e+02,3.060000000000000053e+00,8.099999999999999645e+00
2.309499999999999886e+01,1.210029999999999859e+02,3.500000000000000000e+00,9.800000000000000711e+00
2.398699999999999832e+01,1.206510000000000105e+02,3.990000000000000213e+00,1.300000000000000000e+01
2.398699999999999832e+01,1.206400000000000006e+02,4.209999999999999964e+00,1.309999999999999964e+01
2.397599999999999909e+01,1.206610000000000014e+02,3.120000000000000107e+00,1.169999999999999929e+01
2.417999999999999972e+01,1.214599999999999937e+02,3.299999999999999822e+00,4.700000000000000178e+00
2.398000000000000043e+01,1.206470000000000056e+02,3.529999999999999805e+00,1.150000000000000000e+01
2.403000000000000114e+01,1.212999999999999972e+02,3.209999999999999964e+00,1.230000000000000071e+01
2.339000000000000057e+01,1.210000000000000000e+02,3.129999999999999893e+00,3.810000000000000142e+01
2.362199999999999989e+01,1.208389999999999986e+02,4.400000000000000355e+00,2.010000000000000142e+01
2.362000000000000099e+01,1.207800000000000011e+02,3.509999999999999787e+00,5.900000000000000355e+00
2.333900000000000219e+01,1.209170000000000016e+02,3.759999999999999787e+00,6.799999999999999822e+00
2.400300000000000011e+01,1.206629999999999967e+02,3.740000000000000213e+00,1.459999999999999964e+01
2.400699999999999790e+01,1.206570000000000107e+02,3.500000000000000000e+00,1.390000000000000036e+01
2.373000000000000043e+01,1.209000000000000057e+02,3.169999999999999929e+00,4.000000000000000000e+00
2.414000000000000057e+01,1.210199999999999960e+02,3.049999999999999822e+00,1.330000000000000071e+01
2.376999999999999957e+01,1.213499999999999943e+02,3.270000000000000018e+00,2.399999999999999911e+00
2.364999999999999858e+01,1.208599999999999994e+02,3.060000000000000053e+00,1.300000000000000044e+00
2.436400000000000077e+01,1.208979999999999961e+02,3.000000000000000000e+00,3.600000000000000089e+00
2.342999999999999972e+01,1.209599999999999937e+02,3.029999999999999805e+00,5.000000000000000000e+00
2.398800000000000310e+01,1.206320000000000050e+02,3.649999999999999911e+00,9.900000000000000355e+00
2.402100000000000080e+01,1.206050000000000040e+02,3.799999999999999822e+00,1.939999999999999858e+01
2.342000000000000171e+01,1.209800000000000040e+02,4.089999999999999858e+00,7.599999999999999645e+00
2.432000000000000028e+01,1.217999999999999972e+02,3.319999999999999840e+00,1.390000000000000036e+01
2.398800000000000310e+01,1.206449999999999960e+02,3.609999999999999876e+00,1.419999999999999929e+01
2.374599999999999866e+01,1.209549999999999983e+02,3.790000000000000036e+00,1.359999999999999964e+01
2.399199999999999733e+01,1.206420000000000101e+02,3.129999999999999893e+00,1.319999999999999929e+01
2.389000000000000057e+01,1.211200000000000045e+02,3.299999999999999822e+00,6.400000000000000355e+00
2.360000000000000142e+01,1.208499999999999943e+02,3.379999999999999893e+00,7.700000000000000178e+00
2.381699999999999662e+01,1.210760000000000076e+02,6.500000000000000000e+00,2.219999999999999929e+01
2.310999999999999943e+01,1.209300000000000068e+02,3.879999999999999893e+00,6.900000000000000355e+00
2.385000000000000142e+01,1.209599999999999937e+02,3.609999999999999876e+00,1.009999999999999964e+01
2.376999999999999957e+01,1.209899999999999949e+02,4.040000000000000036e+00,8.500000000000000000e+00
2.380999999999999872e+01,1.209399999999999977e+02,3.080000000000000071e+00,2.939999999999999858e+01
2.382999999999999829e+01,1.210400000000000063e+02,3.069999999999999840e+00,2.169999999999999929e+01
2.387000000000000099e+01,1.210400000000000063e+02,3.279999999999999805e+00,1.580000000000000071e+01
2.383999999999999986e+01,1.209599999999999937e+02,3.049999999999999822e+00,7.799999999999999822e+00
2.382999999999999829e+01,1.210400000000000063e+02,3.100000000000000089e+00,1.350000000000000000e+01
2.385999999999999943e+01,1.209899999999999949e+02,3.850000000000000089e+00,1.009999999999999964e+01
2.385000000000000142e+01,1.210000000000000000e+02,3.029999999999999805e+00,1.219999999999999929e+01
2.437000000000000099e+01,1.209000000000000057e+02,3.209999999999999964e+00,2.230000000000000071e+01
2.391000000000000014e+01,1.213299999999999983e+02,3.290000000000000036e+00,5.700000000000000178e+00
2.383999999999999986e+01,1.210000000000000000e+02,3.319999999999999840e+00,9.900000000000000355e+00
2.414999999999999858e+01,1.214000000000000057e+02,3.149999999999999911e+00,1.430000000000000071e+01
2.382999999999999829e+01,1.209899999999999949e+02,3.319999999999999840e+00,1.650000000000000000e+01
2.310999999999999943e+01,1.209599999999999937e+02,3.470000000000000195e+00,1.309999999999999964e+01
2.416000000000000014e+01,1.207500000000000000e+02,3.299999999999999822e+00,2.000000000000000000e+00
2.419999999999999929e+01,1.210100000000000051e+02,3.919999999999999929e+00,6.400000000000000355e+00
2.396999999999999886e+01,1.214300000000000068e+02,3.370000000000000107e+00,1.769999999999999929e+01
2.416000000000000014e+01,1.214300000000000068e+02,3.040000000000000036e+00,1.459999999999999964e+01
2.387000000000000099e+01,1.210100000000000051e+02,3.200000000000000178e+00,8.199999999999999289e+00
2.378000000000000114e+01,1.210000000000000000e+02,3.500000000000000000e+00,1.400000000000000000e+01
2.380000000000000071e+01,1.209899999999999949e+02,3.040000000000000036e+00,1.269999999999999929e+01
2.378000000000000114e+01,1.209599999999999937e+02,3.060000000000000053e+00,1.340000000000000036e+01
2.377800000000000225e+01,1.208479999999999990e+02,3.799999999999999822e+00,8.699999999999999289e+00
2.416000000000000014e+01,1.209300000000000068e+02,3.359999999999999876e+00,5.099999999999999645e+00
2.389000000000000057e+01,1.210100000000000051e+02,3.709999999999999964e+00,1.059999999999999964e+01
2.383800000000000097e+01,1.209529999999999887e+02,3.439999999999999947e+00,1.030000000000000071e+01
2.357999999999999829e+01,1.208499999999999943e+02,3.149999999999999911e+00,8.000000000000000000e+00
2.410999999999999943e+01,1.209699999999999989e+02,3.450000000000000178e+00,9.400000000000000355e+00
2.398999999999999844e+01,1.206700000000000017e+02,3.120000000000000107e+00,1.090000000000000036e+01
2.441000000000000014e+01,1.209800000000000040e+02,3.029999999999999805e+00,1.050000000000000000e+01
2.439999999999999858e+01,1.210300000000000011e+02,3.279999999999999805e+00,4.700000000000000178e+00
2.357000000000000028e+01,1.208599999999999994e+02,3.060000000000000053e+00,7.099999999999999645e+00
2.344999999999999929e+01,1.208900000000000006e+02,3.009999999999999787e+00,6.400000000000000355e+00
2.398000000000000043e+01,1.212900000000000063e+02,3.080000000000000071e+00,1.680000000000000071e+01
2.426000000000000156e+01,1.211200000000000045e+02,3.109999999999999876e+00,1.230000000000000071e+01
2.417999999999999972e+01,1.217000000000000028e+02,3.009999999999999787e+00,1.100000000000000000e+01
2.396000000000000085e+01,1.213499999999999943e+02,3.339999999999999858e+00,2.630000000000000071e+01
2.372100000000000009e+01,1.213929999999999865e+02,3.180000000000000160e+00,1.850000000000000000e+01
2.396999999999999886e+01,1.213299999999999983e+02,3.390000000000000124e+00,1.910000000000000142e+01
2.353999999999999915e+01,1.210100000000000051e+02,3.549999999999999822e+00,8.500000000000000000e+00
2.376999999999999957e+01,1.209200000000000017e+02,3.290000000000000036e+00,7.000000000000000000e+00
2.378000000000000114e+01,1.210100000000000051e+02,3.029999999999999805e+00,1.309999999999999964e+01
2.392999999999999972e+01,1.210100000000000051e+02,3.660000000000000142e+00,9.599999999999999645e+00
2.428000000000000114e+01,1.211200000000000045e+02,3.470000000000000195e+00,1.350000000000000000e+01
2.405999999999999872e+01,1.206200000000000045e+02,3.720000000000000195e+00,9.400000000000000355e+00
2.371000000000000085e+01,1.209899999999999949e+02,3.910000000000000142e+00,1.080000000000000071e+01
2.394500000000000028e+01,1.213550000000000040e+02,3.919999999999999929e+00,1.850000000000000000e+01
2.373000000000000043e+01,1.210000000000000000e+02,3.140000000000000124e+00,9.500000000000000000e+00
2.389999999999999858e+01,1.209029999999999916e+02,3.160000000000000142e+00,1.219999999999999929e+01
2.392999999999999972e+01,1.210600000000000023e+02,3.129999999999999893e+00,2.730000000000000071e+01
2.405000000000000071e+01,1.214699999999999989e+02,3.250000000000000000e+00,8.000000000000000000e+00
2.370800000000000196e+01,1.209000000000000057e+02,3.799999999999999822e+00,2.289999999999999858e+01
2.396999999999999886e+01,1.213199999999999932e+02,3.040000000000000036e+00,1.569999999999999929e+01
2.380000000000000071e+01,1.210000000000000000e+02,3.149999999999999911e+00,8.500000000000000000e+00
2.394000000000000128e+01,1.209599999999999937e+02,3.189999999999999947e+00,7.200000000000000178e+00
2.314000000000000057e+01,1.209899999999999949e+02,3.350000000000000089e+00,7.099999999999999645e+00
2.383999999999999986e+01,1.209699999999999989e+02,3.120000000000000107e+00,6.500000000000000000e+00
2.396000000000000085e+01,1.207500000000000000e+02,3.060000000000000053e+00,1.019999999999999929e+01
2.382000000000000028e+01,1.209399999999999977e+02,3.310000000000000053e+00,1.910000000000000142e+01
2.407000000000000028e+01,1.206299999999999955e+02,3.240000000000000213e+00,1.119999999999999929e+01
2.414000000000000057e+01,1.215000000000000000e+02,3.720000000000000195e+00,8.500000000000000000e+00
2.358999999999999986e+01,1.208199999999999932e+02,3.580000000000000071e+00,1.109999999999999964e+01
2.351000000000000156e+01,1.208639999999999901e+02,3.649999999999999911e+00,7.400000000000000355e+00
2.385000000000000142e+01,1.209899999999999949e+02,3.620000000000000107e+00,1.140000000000000036e+01
2.385000000000000142e+01,1.209800000000000040e+02,3.580000000000000071e+00,1.190000000000000036e+01
2.387500000000000000e+01,1.208949999999999960e+02,3.700000000000000178e+00,2.150000000000000000e+01
2.405999999999999872e+01,1.206299999999999955e+02,3.089999999999999858e+00,1.000000000000000000e+01
2.405000000000000071e+01,1.213900000000000006e+02,3.450000000000000178e+00,5.799999999999999822e+00
2.369000000000000128e+01,1.209099999999999966e+02,3.350000000000000089e+00,6.299999999999999822e+00
2.403000000000000114e+01,1.210499999999999972e+02,3.520000000000000018e+00,1.250000000000000000e+01
2.416000000000000014e+01,1.214899999999999949e+02,3.000000000000000000e+00,4.400000000000000355e+00
2.314099999999999824e+01,1.206910000000000025e+02,3.259999999999999787e+00,7.599999999999999645e+00
2.385999999999999943e+01,1.209800000000000040e+02,3.729999999999999982e+00,8.300000000000000711e+00
2.402300000000000324e+01,1.208299999999999983e+02,4.719999999999999751e+00,6.299999999999999822e+00
2.353000000000000114e+01,1.208599999999999994e+02,3.250000000000000000e+00,9.400000000000000355e+00
2.384699999999999775e+01,1.209849999999999994e+02,3.629999999999999893e+00,1.200000000000000000e+01
2.342999999999999972e+01,1.209800000000000040e+02,3.600000000000000089e+00,7.299999999999999822e+00
2.321000000000000085e+01,1.210499999999999972e+02,3.200000000000000178e+00,1.519999999999999929e+01
2.419000000000000128e+01,1.210699999999999932e+02,3.129999999999999893e+00,1.440000000000000036e+01
2.385000000000000142e+01,1.209599999999999937e+02,3.209999999999999964e+00,5.700000000000000178e+00
2.416000000000000014e+01,1.213599999999999994e+02,3.490000000000000213e+00,1.400000000000000000e+01
2.428000000000000114e+01,1.211599999999999966e+02,3.020000000000000018e+00,1.459999999999999964e+01
2.378000000000000114e+01,1.213199999999999932e+02,3.370000000000000107e+00,1.900000000000000000e+01
2.296000000000000085e+01,1.210000000000000000e+02,3.279999999999999805e+00,1.559999999999999964e+01
2.310800000000000054e+01,1.210039999999999907e+02,3.779999999999999805e+00,2.200000000000000178e+00
2.386800000000000210e+01,1.209339999999999975e+02,3.649999999999999911e+00,1.200000000000000000e+01
2.317999999999999972e+01,1.210199999999999960e+02,3.089999999999999858e+00,1.169999999999999929e+01
2.364999999999999858e+01,1.208499999999999943e+02,3.189999999999999947e+00,6.799999999999999822e+00
2.441000000000000014e+01,1.209300000000000068e+02,3.020000000000000018e+00,4.299999999999999822e+00
2.314999999999999858e+01,1.209800000000000040e+02,3.299999999999999822e+00,1.140000000000000036e+01
2.378999999999999915e+01,1.209599999999999937e+02,3.279999999999999805e+00,1.130000000000000071e+01
